
5.91722, 3.13768, 
6.34664, 1.4962, 
6.69193, 0.00894462, 
6.95063, -1.30789, 
7.12333, -2.44158, 
7.21149, -3.37984, 
7.21661, -4.11075, 
7.14031, -4.62487, 
6.98505, -4.91851, 
6.75528, -4.99744, 
6.45828, -4.87926, 
6.10429, -4.59308, 
5.70568, -4.17618, 
5.27538, -3.66853, 
4.82534, -3.10748, 
4.36549, -2.52405, 
3.90332, -1.9414, 
3.44401, -1.37512, 
2.9908, -0.834455, 
2.5455, -0.323819, 
2.1089, 0.15578, 
1.68109, 0.605563, 
1.26177, 1.02807, 
0.850368, 1.42648, 
0.446265, 1.80405, 
0.0488672, 2.16377, 
-0.342282, 2.50796, 
-0.727416, 2.83804, 
-1.10648, 3.15428, 
-1.47908, 3.45567, 
-1.84444, 3.73978, 
-2.20145, 4.00284, 
-2.54867, 4.23986, 
-2.88445, 4.44498, 
-3.20707, 4.61186, 
-3.5149, 4.73425, 
-3.80649, 4.80646, 
-4.08072, 4.8238, 
-4.33683, 4.78283, 
-4.57429, 4.68136, 
-4.7928, 4.51835, 
-4.99203, 4.29364, 
-5.17155, 4.0077, 
-5.33064, 3.66138, 
-5.4682, 3.25575, 
-5.5827, 2.79205, 
-5.67219, 2.27168, 
-5.73436, 1.69631, 
-5.76664, 1.06806, 
-5.7664, 0.389604, 
-5.73117, -0.33549, 
-5.65896, -1.10254, 
-5.54863, -1.90536, 
-5.40031, -2.73579, 
-5.21592, -3.58301, 
-4.99971, -4.43259, 
-4.75885, -5.26528, 
-4.50412, -6.05535, 
-4.25033, -6.76901, 
-4.01645, -7.36351, 
-3.82472, -7.78844, 
-3.69801, -7.99147, 
-3.65514, -7.92975, 
-3.70489, -7.58482, 
-3.84173, -6.97381, 
-4.04612, -6.14846, 
-4.29018, -5.18099, 
-4.54506, -4.1454, 
-4.78647, -3.10425, 
-4.99671, -2.10414, 
-5.16434, -1.17717, 
-5.28276, -0.344579, 
-5.34875, 0.37989, 
-5.36136, 0.987735, 
-5.32118, 1.47444, 
-5.22992, 1.83898, 
-5.09026, 2.08372, 
-4.90567, 2.2144, 
-4.6804, 2.23994, 
-4.41932, 2.17199, 
-4.12768, 2.02414, 
-3.81088, 1.81092, 
-3.47417, 1.5468, 
-3.12242, 1.24526, 
-2.75993, 0.918199, 
-2.39036, 0.575584, 
-2.01671, 0.225391, 
-1.64139, -0.126234, 
-1.26629, -0.47469, 
-0.892897, -0.816569, 
-0.522424, -1.14929, 
-0.155887, -1.47075, 
0.205788, -1.77901, 
0.561689, -2.07207, 
0.910868, -2.34764, 
1.2523, -2.60305, 
1.58487, -2.83522, 
1.9074, -3.04067, 
2.21865, -3.21566, 
2.51739, -3.35633, 
2.80244, -3.45894, 
3.07272, -3.52004, 
3.32726, -3.53669, 
3.56526, -3.50656, 
3.78601, -3.42799, 
3.9889, -3.30001, 
4.17335, -3.12226, 
4.33873, -2.89494, 
4.48434, -2.61874, 
4.60935, -2.29475, 
4.71281, -1.92445, 
4.79365, -1.50972, 
4.85071, -1.05289, 
4.88288, -0.55681, 
4.88917, -0.0250041, 
4.86887, 0.538191, 
4.82178, 1.12741, 
4.74836, 1.736, 
4.65002, 2.35571, 
4.52937, 2.97629, 
4.39042, 3.58507, 
4.23885, 4.1665, 
4.08212, 4.7018, 
3.92937, 5.16897, 
3.79109, 5.54345, 
3.67826, 5.79996, 
3.601, 5.91562, 
3.56671, 5.87437, 
3.57833, 5.67145, 
3.6332, 5.31614, 
3.72322, 4.83135, 
3.8364, 4.24976, 
3.95911, 3.60808, 
4.07824, 2.94178, 
4.1826, 2.28156, 
4.26357, 1.65193, 
4.31509, 1.07133, 
4.3333, 0.552823, 
4.31615, 0.105077, 
4.263, -0.266859, 
4.17428, -0.560931, 
4.05129, -0.777632, 
3.89598, -0.919627, 
3.71084, -0.991413, 
3.4987, -0.998953, 
3.26268, -0.949271, 
3.00598, -0.850032, 
2.73181, -0.709129, 
2.4433, -0.534319, 
2.14336, -0.332928, 
1.83467, -0.111661, 
1.51965, 0.123497, 
1.20046, 0.367293, 
0.879005, 0.615144, 
0.55699, 0.863034, 
0.235952, 1.10738, 
-0.0826979, 1.3449, 
-0.397632, 1.57246, 
-0.707574, 1.78703, 
-1.01128, 1.98553, 
-1.30752, 2.16487, 
-1.59508, 2.32193, 
-1.87278, 2.45358, 
-2.13946, 2.55681, 
-2.39405, 2.62877, 
-2.63552, 2.66691, 
-2.86297, 2.66905, 
-3.07555, 2.63344, 
-3.27254, 2.55887, 
-3.45324, 2.4446, 
-3.61705, 2.29042, 
-3.76338, 2.09662, 
-3.89164, 1.86398, 
-4.00127, 1.59371, 
-4.09171, 1.2875, 
-4.16245, 0.947507, 
-4.21302, 0.576382, 
-4.24314, 0.17735, 
-4.2527, -0.245724, 
-4.24194, -0.68823, 
-4.21149, -1.14469, 
-4.16256, -1.60862, 
-4.09696, -2.07237, 
-4.0173, -2.52701, 
-3.92699, -2.96223, 
-3.83025, -3.3663, 
-3.7321, -3.72633, 
-3.63806, -4.02862, 
-3.55384, -4.25958, 
-3.48482, -4.40688, 
-3.43531, -4.46109, 
-3.40796, -4.41728, 
-3.40315, -4.27636, 
-3.41879, -4.04555, 
-3.45057, -3.73788, 
-3.49248, -3.37063, 
-3.53767, -2.9633, 
-3.57927, -2.53552, 
-3.611, -2.1054, 
-3.6276, -1.68859, 
-3.62501, -1.29778, 
-3.60036, -0.942688, 
-3.55184, -0.630274, 
-3.47859, -0.36503, 
-3.38056, -0.149316, 
-3.2583, 0.0163293, 
-3.11289, 0.132888, 
-2.9458, 0.202585, 
-2.75878, 0.228619, 
-2.5538, 0.214911, 
-2.33291, 0.165861, 
-2.09825, 0.0861324, 
-1.85191, -0.0195309, 
-1.59594, -0.146452, 
-1.33232, -0.290125, 
-1.0629, -0.44628, 
-0.789435, -0.610908, 
-0.513564, -0.780256, 
-0.236834, -0.950803, 
0.0392987, -1.11922, 
0.313447, -1.28234, 
0.584285, -1.43709, 
0.850536, -1.5805, 
1.11097, -1.7097, 
1.36439, -1.82187, 
1.60967, -1.91434, 
1.8457, -1.98459, 
2.07148, -2.03028, 
2.28602, -2.04937, 
2.48847, -2.04012, 
2.678, -2.00115, 
2.8539, -1.93147, 
3.01551, -1.83054, 
3.16227, -1.69823, 
3.29365, -1.53487, 
3.4092, -1.34122, 
3.50855, -1.11848, 
3.59138, -0.868302, 
3.65751, -0.592803, 
3.70683, -0.294572, 
3.73945, 0.0232913, 
3.75566, 0.357138, 
3.75601, 0.702722, 
3.74139, 1.05516, 
3.71305, 1.40887, 
3.67263, 1.75757, 
3.62224, 2.09427, 
3.56438, 2.41134, 
3.50194, 2.70064, 
3.43806, 2.95381, 
3.376, 3.16264, 
3.31888, 3.31961, 
3.26941, 3.41856, 
3.22958, 3.45541, 
3.20042, 3.42875, 
3.18182, 3.34025, 
3.17247, 3.19476, 
3.16997, 2.99996, 
3.17114, 2.76569, 
3.17228, 2.5031, 
3.16957, 2.22372, 
3.1594, 1.93866, 
3.13853, 1.65796, 
3.10434, 1.39028, 
3.0548, 1.14263, 
2.98852, 0.920415, 
2.90471, 0.727461, 
2.80309, 0.566164, 
2.68386, 0.437654, 
2.54757, 0.34197, 
2.3951, 0.278238, 
2.22756, 0.244846, 
2.04622, 0.239608, 
1.85248, 0.259911, 
1.64784, 0.302852, 
1.43381, 0.36535, 
1.21191, 0.444238, 
0.983652, 0.536336, 
0.750509, 0.638497, 
0.513918, 0.747645, 
0.275266, 0.860785, 
0.0358935, 0.975013, 
-0.202906, 1.08751, 
-0.439884, 1.19556, 
-0.673836, 1.29653, 
-0.903599, 1.38786, 
-1.12805, 1.46712, 
-1.34613, 1.532, 
-1.55681, 1.58036, 
-1.75914, 1.61022, 
-1.9522, 1.61984, 
-2.13516, 1.60774, 
-2.30728, 1.57274, 
-2.46785, 1.51395, 
-2.61626, 1.43088, 
-2.75199, 1.32337, 
-2.87457, 1.19163, 
-2.98364, 1.03629, 
-3.07891, 0.858326, 
-3.16017, 0.659143, 
-3.22736, 0.440528, 
-3.2805, 0.20468, 
-3.31979, -0.0457849, 
-3.34556, -0.307824, 
-3.35838, -0.577959, 
-3.35901, -0.852268, 
-3.34843, -1.1264, 
-3.3279, -1.39559, 
-3.29891, -1.65471, 
-3.26315, -1.89838, 
-3.22251, -2.12104, 
-3.17897, -2.31723, 
-3.13448, -2.48176, 
-3.09091, -2.61006, 
-3.04983, -2.6985, 
-3.01241, -2.74472, 
-2.97927, -2.74791, 
-2.95046, -2.70899, 
-2.92536, -2.63062, 
-2.90278, -2.51713, 
-2.88102, -2.37413, 
-2.85808, -2.20821, 
-2.83175, -2.02644, 
-2.79985, -1.83593, 
-2.76032, -1.64346, 
-2.71137, -1.45517, 
-2.65153, -1.27639, 
-2.57969, -1.11147, 
-2.49511, -0.963827, 
-2.3974, -0.835895, 
-2.28649, -0.72923, 
-2.16261, -0.64458, 
-2.02622, -0.581983, 
-1.87801, -0.540877, 
-1.7188, -0.520198, 
-1.54957, -0.518482, 
-1.37136, -0.533954, 
-1.18531, -0.564608, 
-0.992567, -0.608274, 
-0.794325, -0.66268, 
-0.591773, -0.72549, 
-0.386094, -0.794345, 
-0.178459, -0.866887, 
0.0299809, -0.94078, 
0.238101, -1.01372, 
0.444804, -1.08347, 
0.649024, -1.14785, 
0.849729, -1.20475, 
1.04593, -1.25218, 
1.23667, -1.28825, 
1.42105, -1.31126, 
1.59822, -1.31962, 
1.76738, -1.312, 
1.92781, -1.28726, 
2.07884, -1.24452, 
2.21987, -1.18319, 
2.35038, -1.10295, 
2.46992, -1.0038, 
2.57812, -0.886048, 
2.6747, -0.75034, 
2.75947, -0.597636, 
2.83233, -0.429233, 
2.89328, -0.246759, 
2.94245, -0.0521706, 
2.98008, 0.152245, 
3.00656, 0.363883, 
3.02241, 0.579825, 
3.02832, 0.796867, 
3.02512, 1.01154, 
3.0138, 1.22018, 
2.99547, 1.41895, 
2.97134, 1.60398, 
2.94269, 1.77147, 
2.9108, 1.91781, 
2.8769, 2.03976, 
2.84206, 2.13465, 
2.80716, 2.20055, 
2.77281, 2.23637, 
2.73927, 2.24208, 
2.70645, 2.21868, 
2.67391, 2.16818, 
2.64089, 2.09357, 
2.60636, 1.99856, 
2.5691, 1.88742, 
2.52781, 1.76472, 
2.48117, 1.63509, 
2.42794, 1.50299, 
2.36702, 1.37254, 
2.29749, 1.24739, 
2.21864, 1.13065, 
2.13001, 1.02479, 
2.03135, 0.931693, 
1.92262, 0.852651, 
1.80398, 0.788395, 
1.67579, 0.739155, 
1.53853, 0.704718, 
1.39283, 0.684493, 
1.23942, 0.677568, 
1.07909, 0.682766, 
0.912739, 0.698707, 
0.741268, 0.723846, 
0.56563, 0.756522, 
0.386791, 0.79499, 
0.205729, 0.837451, 
0.023416, 0.882082, 
-0.159179, 0.927054, 
-0.341103, 0.970554, 
-0.52142, 1.01081, 
-0.699221, 1.04609, 
-0.873623, 1.07476, 
-1.04378, 1.09526, 
-1.20888, 1.10616, 
-1.36816, 1.10615, 
-1.5209, 1.09411, 
-1.66643, 1.06907, 
-1.80416, 1.03028, 
-1.93353, 0.977207, 
-2.05406, 0.909546, 
-2.16535, 0.827246, 
-2.26705, 0.730512, 
-2.35889, 0.619811, 
-2.4407, 0.495878, 
-2.51238, 0.359715, 
-2.57391, 0.212589, 
-2.62538, 0.0560288, 
-2.66697, -0.108186, 
-2.69896, -0.278037, 
-2.72176, -0.451282, 
-2.73585, -0.625484, 
-2.74184, -0.798036, 
-2.74041, -0.966214, 
-2.73234, -1.12722, 
-2.71845, -1.27827, 
-2.69962, -1.41664, 
-2.6767, -1.53978, 
-2.6505, -1.64545, 
-2.62176, -1.73174, 
-2.59108, -1.79727, 
-2.55891, -1.84118, 
-2.52549, -1.86329, 
-2.49086, -1.86407, 
-2.45485, -1.84463, 
-2.41708, -1.80671, 
-2.37699, -1.75258, 
-2.33391, -1.68492, 
-2.28707, -1.60669, 
-2.23567, -1.52096, 
-2.17893, -1.43083, 
-2.11612, -1.33926, 
-2.0466, -1.24896, 
-1.96988, -1.16236, 
-1.88557, -1.08152, 
-1.79346, -1.00809, 
-1.69347, -0.943337, 
-1.58567, -0.888134, 
-1.47027, -0.842971, 
-1.34759, -0.807997, 
-1.21807, -0.783047, 
-1.08224, -0.767684, 
-0.940687, -0.761235, 
-0.794092, -0.762828, 
-0.64317, -0.771427, 
-0.488678, -0.78587, 
-0.331401, -0.80489, 
-0.172141, -0.82715, 
-0.0117108, -0.851267, 
0.149075, -0.875829, 
0.309406, -0.899425, 
0.468483, -0.920657, 
0.625523, -0.938164, 
0.779763, -0.950641, 
0.930468, -0.956856, 
1.07693, -0.955671, 
1.2185, -0.946058, 
1.35453, -0.927124, 
1.48444, -0.898118, 
1.60772, -0.858456, 
1.72387, -0.807732, 
1.83248, -0.745729, 
1.93319, -0.672429, 
2.02571, -0.588024, 
2.10979, -0.492915, 
2.18529, -0.387718, 
2.25211, -0.273259, 
2.31024, -0.150575, 
2.35974, -0.0209024, 
2.40076, 0.114333, 
2.43351, 0.253531, 
2.4583, 0.394931, 
2.4755, 0.536647, 
2.48555, 0.676689, 
2.48895, 0.813002, 
2.48627, 0.943516, 
2.47808, 1.06619, 
2.46498, 1.17908, 
2.44756, 1.28038, 
2.42637, 1.36852, 
2.40191, 1.44221, 
2.37457, 1.50049, 
2.34467, 1.54282, 
2.31239, 1.56905, 
2.27778, 1.5795, 
2.24075, 1.5749, 
2.2011, 1.55641, 
2.15853, 1.5255, 
2.11263, 1.48397, 
2.06296, 1.4338, 
2.00904, 1.37708, 
1.95038, 1.31595, 
1.88654, 1.25248, 
1.81713, 1.18863, 
1.74182, 1.12618, 
1.6604, 1.06668, 
1.57271, 1.01145, 
1.47873, 0.961515, 
1.37854, 0.917638, 
1.27228, 0.880316, 
1.16023, 0.849791, 
1.04271, 0.826064, 
0.920155, 0.808925, 
0.793029, 0.79797, 
0.661872, 0.792629, 
0.527263, 0.792191, 
0.389819, 0.795829, 
0.250184, 0.802622, 
0.109024, 0.811578, 
-0.0329855, 0.821656, 
-0.175161, 0.831784, 
-0.316819, 0.840882, 
-0.457284, 0.847876, 
-0.595892, 0.851719, 
-0.731994, 0.851408, 
-0.864964, 0.845999, 
-0.994204, 0.834626, 
-1.11914, 0.816515, 
-1.23925, 0.791001, 
-1.35404, 0.757538, 
-1.46304, 0.715717, 
-1.56587, 0.665271, 
-1.66215, 0.60609, 
-1.7516, 0.538224, 
-1.83397, 0.461887, 
-1.90905, 0.377463, 
-1.97673, 0.285504, 
-2.03693, 0.186725, 
-2.08964, 0.0820027, 
-2.13491, -0.0276381, 
-2.17286, -0.141032, 
-2.20367, -0.256891, 
-2.22757, -0.373821, 
-2.24484, -0.490349, 
-2.25582, -0.604944, 
-2.26088, -0.716054, 
-2.26042, -0.822139, 
-2.25485, -0.92171, 
-2.2446, -1.01337, 
-2.23007, -1.09586, 
-2.21164, -1.16811, 
-2.18964, -1.22924, 
-2.16434, -1.27866, 
-2.13595, -1.31603, 
-2.10458, -1.34132, 
-2.07027, -1.3548, 
-2.033, -1.35702, 
-1.99262, -1.34881, 
-1.94898, -1.33122, 
-1.90183, -1.3055, 
-1.85091, -1.27302, 
-1.79594, -1.23525, 
-1.73664, -1.19368, 
-1.67276, -1.14976, 
-1.60407, -1.10489, 
-1.5304, -1.06034, 
-1.45164, -1.01725, 
-1.36774, -0.976565, 
-1.27874, -0.939078, 
-1.18472, -0.905377, 
-1.08585, -0.875864, 
-0.98237, -0.850755, 
-0.874571, -0.830092, 
-0.762807, -0.813755, 
-0.647482, -0.801475, 
-0.529043, -0.792855, 
-0.407975, -0.787385, 
-0.284793, -0.784461, 
-0.160037, -0.783399, 
-0.0342643, -0.783461, 
0.0919577, -0.783862, 
0.218054, -0.783796, 
0.343451, -0.782445, 
0.467579, -0.779001, 
0.589877, -0.772676, 
0.7098, -0.762721, 
0.826821, -0.748436, 
0.940438, -0.72919, 
1.05017, -0.704428, 
1.15558, -0.673683, 
1.25625, -0.636593, 
1.3518, -0.592903, 
1.44191, -0.542477, 
1.52628, -0.485304, 
1.60466, -0.421501, 
1.67686, -0.351317, 
1.74271, -0.275132, 
1.80213, -0.193455, 
1.85506, -0.106921, 
1.9015, -0.0162817, 
1.94149, 0.0775998, 
1.97513, 0.173764, 
2.00255, 0.27117, 
2.02395, 0.368711, 
2.03955, 0.465234, 
2.04958, 0.559565, 
2.05434, 0.650536, 
2.05411, 0.737007, 
2.04919, 0.817899, 
2.03987, 0.892226, 
2.02644, 0.959116, 
2.00915, 1.01785, 
1.98822, 1.06787, 
1.96385, 1.10881, 
1.93615, 1.14052, 
1.90522, 1.16305, 
1.87108, 1.17664, 
1.83372, 1.18175, 
1.79306, 1.179, 
1.74901, 1.16918, 
1.70144, 1.15318, 
1.65019, 1.13199, 
1.59511, 1.10666, 
1.53607, 1.07823, 
1.47292, 1.04773, 
1.40557, 1.01615, 
1.33395, 0.984386, 
1.25804, 0.953243, 
1.17786, 0.923405, 
1.0935, 0.895431, 
1.00508, 0.869746, 
0.912769, 0.846637, 
0.816804, 0.826261, 
0.717458, 0.808646, 
0.615044, 0.793702, 
0.509919, 0.781227, 
0.402469, 0.770924, 
0.293113, 0.762411, 
0.182289, 0.755231, 
0.0704568, 0.748873, 
-0.0419112, 0.742779, 
-0.154334, 0.736362, 
-0.266327, 0.729017, 
-0.377406, 0.720135, 
-0.487093, 0.709118, 
-0.594916, 0.695388, 
-0.700419, 0.678402, 
-0.803164, 0.657663, 
-0.902731, 0.632729, 
-0.998724, 0.603225, 
-1.09078, 0.568855, 
-1.17855, 0.529401, 
-1.26174, 0.484739, 
-1.34007, 0.43484, 
-1.41331, 0.379774, 
-1.48127, 0.319714, 
-1.54378, 0.254933, 
-1.60074, 0.185806, 
-1.65206, 0.112805, 
-1.6977, 0.0364957, 
-1.73768, -0.0424732, 
-1.77204, -0.123376, 
-1.80085, -0.205424, 
-1.82422, -0.287776, 
-1.84231, -0.369557, 
-1.85528, -0.449871, 
-1.86332, -0.527825, 
-1.86663, -0.602545, 
-1.86542, -0.673199, 
-1.85992, -0.739015, 
-1.85032, -0.799305, 
-1.83682, -0.853482, 
-1.8196, -0.901078, 
-1.79882, -0.941757, 
-1.77458, -0.975323, 
-1.74699, -1.00173, 
-1.71611, -1.02108, 
-1.68196, -1.03361, 
-1.64453, -1.03969, 
-1.6038, -1.03983, 
-1.55971, -1.03461, 
-1.51221, -1.02469, 
-1.46122, -1.01079, 
-1.40668, -0.993668, 
-1.34852, -0.974062, 
-1.28671, -0.952706, 
-1.22122, -0.93029, 
-1.15206, -0.907445, 
-1.07928, -0.88473, 
-1.00296, -0.86262, 
-0.92319, -0.841499, 
-0.840141, -0.821654, 
-0.753995, -0.803274, 
-0.664978, -0.786454, 
-0.573349, -0.771195, 
-0.479398, -0.757413, 
-0.383443, -0.744943, 
-0.285829, -0.73355, 
-0.186918, -0.722937, 
-0.0870936, -0.712757, 
0.0132506, -0.70262, 
0.11371, -0.692108, 
0.213876, -0.68078, 
0.313338, -0.668192, 
0.411686, -0.653896, 
0.50852, -0.63746, 
0.603444, -0.618474, 
0.69608, -0.59656, 
0.786061, -0.571381, 
0.873043, -0.542647, 
0.9567, -0.510128, 
1.03673, -0.473657, 
1.11287, -0.433134, 
1.18485, -0.388533, 
1.25248, -0.339907, 
1.31556, -0.287384, 
1.37393, -0.231173, 
1.42749, -0.17156, 
1.47613, -0.108908, 
1.51981, -0.0436474, 
1.55851, 0.023722, 
1.59222, 0.092644, 
1.621, 0.162513, 
1.6449, 0.232683, 
1.66402, 0.302483, 
1.67846, 0.371226, 
1.68836, 0.438223, 
1.69386, 0.502801, 
1.69511, 0.564317, 
1.69225, 0.622169, 
1.68546, 0.675817, 
1.67486, 0.724792, 
1.66061, 0.768708, 
1.64283, 0.807276, 
1.62161, 0.840305, 
1.59706, 0.867712, 
1.56923, 0.88952, 
1.53817, 0.905854, 
1.50391, 0.916939, 
1.46646, 0.923087, 
1.42582, 0.924686, 
1.38198, 0.922188, 
1.33492, 0.916088, 
1.28463, 0.906915, 
1.23109, 0.895206, 
1.17431, 0.881497, 
1.1143, 0.866303, 
1.0511, 0.850105, 
0.984772, 0.833341, 
0.915392, 0.816394, 
0.843074, 0.799584, 
0.767955, 0.783164, 
0.690201, 0.767318, 
0.610008, 0.75216, 
0.527596, 0.737733, 
0.44321, 0.724016, 
0.357118, 0.710926, 
0.269611, 0.698321, 
0.180994, 0.686012, 
0.0915882, 0.673767, 
0.00172745, 0.661318, 
-0.0882469, 0.64837, 
-0.177988, 0.634611, 
-0.267146, 0.619718, 
-0.355373, 0.603368, 
-0.442324, 0.585244, 
-0.527661, 0.565043, 
-0.611057, 0.542486, 
-0.692194, 0.517325, 
-0.770773, 0.489345, 
-0.846509, 0.458379, 
-0.919137, 0.424303, 
-0.988414, 0.38705, 
-1.05412, 0.346606, 
-1.11605, 0.303017, 
-1.17405, 0.25639, 
-1.22796, 0.206892, 
-1.27767, 0.154748, 
-1.32308, 0.100243, 
-1.36413, 0.0437174, 
-1.40079, -0.0144414, 
-1.43303, -0.0737997, 
-1.46087, -0.133887, 
-1.48435, -0.194203, 
-1.50351, -0.254226, 
-1.51843, -0.313425, 
-1.52919, -0.371268, 
-1.53589, -0.427232, 
-1.53864, -0.480818, 
-1.53755, -0.531558, 
-1.53273, -0.579026, 
-1.52429, -0.622851, 
-1.51234, -0.66272, 
-1.49699, -0.698392, 
-1.47831, -0.729696, 
-1.45639, -0.756541, 
-1.4313, -0.778909, 
-1.40308, -0.796863, 
-1.37179, -0.810534, 
-1.33746, -0.820122, 
-1.3001, -0.825885, 
-1.25975, -0.828128, 
-1.21641, -0.827196, 
-1.17012, -0.823459, 
-1.12088, -0.817305, 
-1.06873, -0.80912, 
-1.01372, -0.799284, 
-0.955894, -0.788161, 
-0.895329, -0.776081, 
-0.832114, -0.763345, 
-0.766361, -0.750209, 
-0.698201, -0.736881, 
-0.627785, -0.723524, 
-0.555288, -0.710247, 
-0.480903, -0.697109, 
-0.404844, -0.68412, 
-0.327342, -0.671243, 
-0.248645, -0.658398, 
-0.169016, -0.645465, 
-0.0887285, -0.632291, 
-0.00806657, -0.618695, 
0.0726782, -0.604474, 
0.15321, -0.589407, 
0.233229, -0.573268, 
0.312438, -0.555825, 
0.390541, -0.536852, 
0.467248, -0.516131, 
0.542275, -0.493464, 
0.61535, -0.468671, 
0.686211, -0.441604, 
0.75461, -0.412143, 
0.820315, -0.380209, 
0.883112, -0.345759, 
0.942804, -0.308796, 
0.999215, -0.269368, 
1.05219, -0.227566, 
1.10159, -0.183531, 
1.14731, -0.137448, 
1.18925, -0.0895454, 
1.22735, -0.0400948, 
1.26155, 0.0105958, 
1.29184, 0.0621843, 
1.31821, 0.114301, 
1.34066, 0.166553, 
1.35922, 0.218534, 
1.37394, 0.269828, 
1.38488, 0.320021, 
1.3921, 0.368706, 
1.39567, 0.415493, 
1.39568, 0.460015, 
1.3922, 0.501938, 
1.38533, 0.540968, 
1.37514, 0.576854, 
1.36172, 0.609396, 
1.34515, 0.638448, 
1.32548, 0.663921, 
1.30279, 0.685782, 
1.27713, 0.704054, 
1.24855, 0.718814, 
1.21709, 0.730188, 
1.1828, 0.738348, 
1.14571, 0.743502, 
1.10587, 0.745889, 
1.06331, 0.745769, 
1.01807, 0.743419, 
0.970212, 0.739119, 
0.919784, 0.733147, 
0.866859, 0.725772, 
0.811517, 0.717243, 
0.753855, 0.707789, 
0.693982, 0.697609, 
0.632025, 0.686872, 
0.568126, 0.67571, 
0.502443, 0.664221, 
0.43515, 0.652465, 
0.366436, 0.640465, 
0.296504, 0.62821, 
0.22557, 0.615659, 
0.153862, 0.602736, 
0.0816162, 0.589344, 
0.00907749, 0.575362, 
-0.0635032, 0.560652, 
-0.135871, 0.545063, 
-0.207769, 0.528436, 
-0.278942, 0.510613, 
-0.349133, 0.491433, 
-0.418093, 0.470747, 
-0.485578, 0.448415, 
-0.551351, 0.424318, 
-0.615185, 0.398353, 
-0.676864, 0.370444, 
-0.736186, 0.340544, 
-0.792961, 0.308636, 
-0.847016, 0.274734, 
-0.898193, 0.238889, 
-0.946352, 0.201185, 
-0.991369, 0.161744, 
-1.03314, 0.120721, 
-1.07158, 0.0783039, 
-1.10661, 0.034713, 
-1.13819, -0.00980352, 
-1.16628, -0.0549721, 
-1.19087, -0.100499, 
-1.21194, -0.146073, 
